timestamp: 25 Apr 2016 16:19:04 | username: nets213 | message: up\
timestamp: 26 Apr 2016 00:37:45 | username: zhusteph | message: right
timestamp: 26 Apr 2016 00:37:46 | username: spacedstations | message: right
timestamp: 26 Apr 2016 00:37:57 | username: spacedstations | message: down
timestamp: 26 Apr 2016 00:38:13 | username: ionianhetairoi | message: down
timestamp: 26 Apr 2016 00:38:23 | username: ionianhetairoi | message: up
timestamp: 26 Apr 2016 00:38:37 | username: zhusteph | message: right
timestamp: 26 Apr 2016 00:38:51 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:39:43 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:40:20 | username: ionianhetairoi | message: left
timestamp: 26 Apr 2016 00:41:02 | username: vatsaljayaswal | message: left
timestamp: 26 Apr 2016 00:41:02 | username: sumitzster | message: right
timestamp: 26 Apr 2016 00:41:06 | username: sumitzster | message: left
timestamp: 26 Apr 2016 00:41:08 | username: vatsaljayaswal | message: wait
timestamp: 26 Apr 2016 00:41:11 | username: spacedstations | message: down
timestamp: 26 Apr 2016 00:41:36 | username: vatsaljayaswal | message: up!! get 32 up, combine w32, combnie w 64
timestamp: 26 Apr 2016 00:41:52 | username: ionianhetairoi | message: down
timestamp: 26 Apr 2016 00:43:19 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:44:15 | username: sumitzster | message: soqn
timestamp: 26 Apr 2016 00:44:17 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:44:49 | username: spacedstations | message: right
timestamp: 26 Apr 2016 00:45:13 | username: zhusteph | message: right
timestamp: 26 Apr 2016 00:45:43 | username: mic_wen | message: right
timestamp: 26 Apr 2016 00:46:02 | username: vatsaljayaswal | message: right
timestamp: 26 Apr 2016 00:47:27 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:50:00 | username: ionianhetairoi | message: down
timestamp: 26 Apr 2016 00:50:33 | username: zhusteph | message: down
timestamp: 26 Apr 2016 00:50:51 | username: vatsaljayaswal | message: down
timestamp: 26 Apr 2016 00:57:11 | username: sumitzster | message: left
timestamp: 26 Apr 2016 00:58:40 | username: darkpenncoder | message: left
timestamp: 26 Apr 2016 00:58:59 | username: darkpenncoder | message: down
timestamp: 26 Apr 2016 01:01:08 | username: wimbo1111 | message: down
timestamp: 26 Apr 2016 01:01:09 | username: vatsaljayaswal | message: down
timestamp: 26 Apr 2016 01:01:11 | username: wimbo1111 | message: up
timestamp: 26 Apr 2016 01:03:38 | username: zhusteph | message: left
timestamp: 26 Apr 2016 01:03:41 | username: zhusteph | message: down
timestamp: 26 Apr 2016 01:03:45 | username: zhusteph | message: left
timestamp: 26 Apr 2016 01:03:46 | username: zhusteph | message: down
timestamp: 26 Apr 2016 01:06:21 | username: darkpenncoder | message: right
timestamp: 26 Apr 2016 01:07:15 | username: darkpenncoder | message: up
timestamp: 26 Apr 2016 01:07:46 | username: zhusteph | message: down
timestamp: 26 Apr 2016 01:07:54 | username: zhusteph | message: left
timestamp: 26 Apr 2016 01:08:12 | username: zhusteph | message: left
timestamp: 26 Apr 2016 01:08:50 | username: darkpenncoder | message: left
timestamp: 26 Apr 2016 01:10:04 | username: darkpenncoder | message: left
timestamp: 26 Apr 2016 01:11:52 | username: vatsaljayaswal | message: up
timestamp: 26 Apr 2016 01:25:04 | username: darkpenncoder | message: down
timestamp: 26 Apr 2016 01:25:45 | username: darkpenncoder | message: down
timestamp: 26 Apr 2016 01:26:15 | username: mic_wen | message: down
timestamp: 26 Apr 2016 01:26:19 | username: mic_wen | message: left
timestamp: 26 Apr 2016 01:26:20 | username: mic_wen | message: down
timestamp: 26 Apr 2016 01:26:22 | username: mic_wen | message: down
timestamp: 26 Apr 2016 01:26:24 | username: mic_wen | message: left
timestamp: 26 Apr 2016 01:26:26 | username: mic_wen | message: down
timestamp: 26 Apr 2016 01:26:29 | username: mic_wen | message: down
timestamp: 26 Apr 2016 01:26:31 | username: mic_wen | message: left
timestamp: 26 Apr 2016 01:26:33 | username: mic_wen | message: down
timestamp: 26 Apr 2016 01:26:35 | username: mic_wen | message: left
timestamp: 26 Apr 2016 01:26:36 | username: mic_wen | message: down
timestamp: 26 Apr 2016 01:26:37 | username: mic_wen | message: down
timestamp: 26 Apr 2016 01:26:38 | username: mic_wen | message: left
timestamp: 26 Apr 2016 01:26:40 | username: mic_wen | message: down
timestamp: 26 Apr 2016 01:26:41 | username: mic_wen | message: left
timestamp: 26 Apr 2016 01:26:42 | username: mic_wen | message: down
timestamp: 26 Apr 2016 01:26:43 | username: mic_wen | message: left
timestamp: 26 Apr 2016 01:26:44 | username: mic_wen | message: down
timestamp: 26 Apr 2016 01:39:49 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 01:40:14 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 01:42:07 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 01:45:04 | username: nateselzer123 | message: how do i do this
timestamp: 26 Apr 2016 01:45:25 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 01:45:50 | username: darkpenncoder | message: down
timestamp: 26 Apr 2016 01:46:20 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 01:48:28 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 01:50:19 | username: zhusteph | message: right
timestamp: 26 Apr 2016 01:50:45 | username: nateselzer123 | message: down
timestamp: 26 Apr 2016 01:51:17 | username: zhusteph | message: right
timestamp: 26 Apr 2016 01:52:04 | username: nateselzer123 | message: down
timestamp: 26 Apr 2016 01:52:25 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 01:53:35 | username: zhusteph | message: down
timestamp: 26 Apr 2016 01:53:38 | username: zhusteph | message: right
timestamp: 26 Apr 2016 01:53:40 | username: zhusteph | message: down
timestamp: 26 Apr 2016 01:53:41 | username: zhusteph | message: right
timestamp: 26 Apr 2016 01:53:58 | username: nateselzer123 | message: down
timestamp: 26 Apr 2016 01:54:04 | username: zhusteph | message: right
timestamp: 26 Apr 2016 01:54:20 | username: nateselzer123 | message: left
timestamp: 26 Apr 2016 01:54:50 | username: aashbrownie | message: right
timestamp: 26 Apr 2016 01:54:51 | username: aashbrownie | message: right
timestamp: 26 Apr 2016 01:54:52 | username: aashbrownie | message: right
timestamp: 26 Apr 2016 01:55:19 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 01:55:24 | username: aashbrownie | message: right
timestamp: 26 Apr 2016 01:55:26 | username: aashbrownie | message: right
timestamp: 26 Apr 2016 01:56:21 | username: sarahtang | message: left
timestamp: 26 Apr 2016 01:56:23 | username: sarahtang | message: right
timestamp: 26 Apr 2016 01:56:27 | username: sarahtang | message: left
timestamp: 26 Apr 2016 01:56:43 | username: sarahtang | message: up
timestamp: 26 Apr 2016 01:56:51 | username: sarahtang | message: down
timestamp: 26 Apr 2016 01:57:05 | username: sarahtang | message: right
timestamp: 26 Apr 2016 01:57:10 | username: sarahtang | message: up
timestamp: 26 Apr 2016 01:58:08 | username: nateselzer123 | message: left
timestamp: 26 Apr 2016 01:58:21 | username: nateselzer123 | message: left
timestamp: 26 Apr 2016 01:58:24 | username: nateselzer123 | message: left
timestamp: 26 Apr 2016 01:58:40 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 01:59:48 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 01:59:50 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:00:25 | username: nateselzer123 | message: left
timestamp: 26 Apr 2016 02:01:48 | username: nateselzer123 | message: left
timestamp: 26 Apr 2016 02:01:51 | username: nateselzer123 | message: left
timestamp: 26 Apr 2016 02:01:56 | username: sarahtang | message: down
timestamp: 26 Apr 2016 02:01:57 | username: sarahtang | message: down down
timestamp: 26 Apr 2016 02:01:58 | username: sarahtang | message: :)
timestamp: 26 Apr 2016 02:02:11 | username: sarahtang | message: m
timestamp: 26 Apr 2016 02:02:16 | username: sarahtang | message: right
timestamp: 26 Apr 2016 02:02:30 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 02:03:27 | username: darkpenncoder | message: right
timestamp: 26 Apr 2016 02:03:29 | username: darkpenncoder | message: left
timestamp: 26 Apr 2016 02:03:44 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:03:52 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:03:53 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:03:55 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:04:52 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 02:04:58 | username: darkpenncoder | message: left
timestamp: 26 Apr 2016 02:05:04 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 02:05:26 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:05:42 | username: aashbrownie | message: down
timestamp: 26 Apr 2016 02:07:14 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:07:20 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:07:38 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:07:40 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:07:42 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:08:07 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 02:08:13 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 02:08:15 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 02:08:45 | username: nateselzer123 | message: down
timestamp: 26 Apr 2016 02:08:48 | username: nateselzer123 | message: down
timestamp: 26 Apr 2016 02:08:50 | username: nateselzer123 | message: down
timestamp: 26 Apr 2016 02:09:19 | username: nateselzer123 | message: left
timestamp: 26 Apr 2016 02:09:21 | username: nateselzer123 | message: left
timestamp: 26 Apr 2016 02:09:22 | username: nateselzer123 | message: left
timestamp: 26 Apr 2016 02:10:09 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:10:12 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:10:13 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:12:05 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:12:06 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:12:07 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:15:42 | username: nateselzer123 | message: down
timestamp: 26 Apr 2016 02:15:45 | username: nateselzer123 | message: down
timestamp: 26 Apr 2016 02:15:46 | username: nateselzer123 | message: down
timestamp: 26 Apr 2016 02:17:15 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 02:17:21 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 02:17:22 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 02:20:54 | username: nateselzer123 | message: left
timestamp: 26 Apr 2016 02:20:56 | username: nateselzer123 | message: left
timestamp: 26 Apr 2016 02:20:58 | username: nateselzer123 | message: left
timestamp: 26 Apr 2016 02:23:26 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:23:28 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:23:29 | username: nateselzer123 | message: up
timestamp: 26 Apr 2016 02:23:30 | username: darkpenncoder | message: left
timestamp: 26 Apr 2016 02:25:35 | username: nateselzer123 | message: down
timestamp: 26 Apr 2016 02:25:39 | username: nateselzer123 | message: down
timestamp: 26 Apr 2016 02:25:41 | username: nateselzer123 | message: down
timestamp: 26 Apr 2016 02:26:31 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 02:26:34 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 02:26:36 | username: nateselzer123 | message: right
timestamp: 26 Apr 2016 02:26:38 | username: nateselzer123 | message: right
